카테고리번호,대분류,중분류,소분류,세분류,카테고리, 네이버상품수량 ,해외직구수량
50007137,출산/육아,유아동언더웨어/잠옷,수면조끼,,50007137,"25,885",1786
50007136,출산/육아,유아동언더웨어/잠옷,잠옷/홈웨어,,50007136,"194,190",37486
50007140,출산/육아,유아동언더웨어/잠옷,팬티,,50007140,"232,293",6807
50007123,출산/육아,유아동의류,공주드레스,,50007123,"44,730",21449
50007118,출산/육아,유아동의류,교복,,50007118,"101,614",9577
50000409,출산/육아,유아동의류,니트/스웨터,,50000409,"131,218",55582
50000413,출산/육아,유아동의류,드레스,,50000413,"87,543",69396
50007116,출산/육아,유아동의류,레깅스,,50007116,"254,940",25212
50007125,출산/육아,유아동의류,레인코트,,50007125,"36,669",11587
50000411,출산/육아,유아동의류,바지,,50000411,"1,100,379",97793
50007121,출산/육아,유아동의류,발레복/댄스복,,50007121,"44,601",13831
50000536,출산/육아,유아동의류,블라우스,,50000536,"100,223",11075
50000271,출산/육아,유아동의류,상하세트,,50000271,"742,402",127586
50007114,출산/육아,유아동의류,셔츠/남방,,50007114,"131,299",21561
50000412,출산/육아,유아동의류,스커트,,50000412,"166,442",24288
50007120,출산/육아,유아동의류,스키복,,50007120,"14,046",9573
50000414,출산/육아,유아동의류,원피스,,50000414,"638,832",57765
50000418,출산/육아,유아동의류,재킷,,50000418,"248,234",51801
50000419,출산/육아,유아동의류,점퍼,,50000419,"370,693",35565
50007117,출산/육아,유아동의류,점프슈트,,50007117,"38,810",15718
50000415,출산/육아,유아동의류,정장,,50000415,"31,345",16865
50000270,출산/육아,유아동의류,조끼,,50000270,"137,863",18956
50007115,출산/육아,유아동의류,청바지,,50007115,"215,625",27142
50000410,출산/육아,유아동의류,카디건,,50000410,"155,041",14076
50007122,출산/육아,유아동의류,코스튬의상,,50007122,"87,372",43302
50000420,출산/육아,유아동의류,코트,,50000420,"87,361",33875
50000416,출산/육아,유아동의류,트레이닝복,,50000416,"183,031",45836
50000535,출산/육아,유아동의류,티셔츠,,50000535,"1,899,454",149131
50007124,출산/육아,유아동의류,패밀리룩,,50007124,"34,094",12939
50007119,출산/육아,유아동의류,한복,,50007119,"84,410",4669
50004206,출산/육아,유아동잡화,가방,미아방지가방,50004206,"15,790",448
50004203,출산/육아,유아동잡화,가방,백팩,50004203,"189,633",66668
50004201,출산/육아,유아동잡화,가방,신발주머니/보조가방,50004201,"52,537",3108
50004205,출산/육아,유아동잡화,가방,캐리어백,50004205,"9,121",4992
50004204,출산/육아,유아동잡화,가방,크로스백,50004204,"133,577",9943
50004202,출산/육아,유아동잡화,가방,토트백/숄더백,50004202,"19,672",3361
50000351,출산/육아,유아동잡화,귀마개,,50000351,"11,494",1852
50000269,출산/육아,유아동잡화,기타유아동잡화,,50000269,"69,985",13372
50000357,출산/육아,유아동잡화,넥타이,,50000357,"4,379",2672
50000349,출산/육아,유아동잡화,모자,,50000349,"372,624",63551
50000352,출산/육아,유아동잡화,목도리,,50000352,"32,047",3196
50000227,출산/육아,유아동잡화,벨트/멜빵,,50000227,"4,334",1197
50000358,출산/육아,유아동잡화,선글라스,,50000358,"28,915",12035
50000353,출산/육아,유아동잡화,스카프,,50000353,"27,345",3411
50004040,출산/육아,유아동잡화,신발,구두,50004040,"185,629",31020
50004039,출산/육아,유아동잡화,신발,보행기신발,50004039,"41,109",8333
50004041,출산/육아,유아동잡화,신발,부츠/털신,50004041,"91,651",44689
50004042,출산/육아,유아동잡화,신발,샌들,50004042,"225,779",58096
50005465,출산/육아,유아동잡화,신발,슬리퍼,50005465,"40,357",17738
50004199,출산/육아,유아동잡화,신발,실내화,50004199,"90,450",3477
50004200,출산/육아,유아동잡화,신발,아쿠아슈즈,50004200,"29,886",1893
50004198,출산/육아,유아동잡화,신발,운동화,50004198,"444,394",108710
50005466,출산/육아,유아동잡화,신발,장화,50005466,"54,252",6201
50006383,출산/육아,유아동잡화,신발,젤리슈즈,50006383,"12,645",2334
50000356,출산/육아,유아동잡화,앞치마/토시/두건,,50000356,"53,747",4440
50000223,출산/육아,유아동잡화,양말,,50000223,"392,648",42766
50000226,출산/육아,유아동잡화,우산,,50000226,"75,404",4786
50000350,출산/육아,유아동잡화,장갑,,50000350,"46,775",15622
50000348,출산/육아,유아동잡화,지갑,,50000348,"28,775",2283
50007126,출산/육아,유아동잡화,타이즈,,50007126,"23,640",5373
50007113,출산/육아,유아동잡화,헤어액세서리,헤어끈,50007113,"15,009",1266
50007111,출산/육아,유아동잡화,헤어액세서리,헤어밴드,50007111,"90,052",17950
50007112,출산/육아,유아동잡화,헤어액세서리,헤어핀,50007112,"116,600",16645
50000367,출산/육아,유아발육용품,바운서/흔들침대,,50000367,"5,354",1784
50000368,출산/육아,유아발육용품,보행기,,50000368,"8,348",546
50000369,출산/육아,유아발육용품,쏘서,,50000369,"1,099",80
50000370,출산/육아,유아발육용품,점퍼루,,50000370,857,219
50000628,출산/육아,유아세제,유아세탁비누,,50000628,"3,921",67
50000626,출산/육아,유아세제,유아세탁세제,,50000626,"15,304",1084
50000627,출산/육아,유아세제,유아유연제,,50000627,"11,052",130
50005412,출산/육아,유아세제,유아표백제/얼룩제거제,,50005412,"5,890",263
50005413,출산/육아,유아세제,혼합세트,,50005413,"2,562",23
50000516,출산/육아,유아침구,DIY 아기용품,,50000516,"6,872",683
50000510,출산/육아,유아침구,겉싸개,,50000510,"7,485",190
50000517,출산/육아,유아침구,기타유아침구,,50000517,"25,991",10164
50005305,출산/육아,유아침구,낮잠이불,,50005305,"30,039",1829
50000514,출산/육아,유아침구,방수요,,50000514,"24,417",318
50000513,출산/육아,유아침구,보낭/슬리핑백,,50000513,"3,113",2576
50000509,출산/육아,유아침구,속싸개,,50000509,"24,083",1961
50000512,출산/육아,유아침구,아기이불/요/패드,,50000512,"63,814",13630
50005304,출산/육아,유아침구,유아베개,,50005304,"48,513",12063
50009344,출산/육아,이유식,가공이유식,,50009344,"30,098",14599
50009720,출산/육아,이유식,수제이유식,,50009720,"6,863",329
50009345,출산/육아,이유식,이유식재료,,50009345,"5,558",504
50000485,출산/육아,이유식용품,과즙망,,50000485,"4,210",94
50000486,출산/육아,이유식용품,기타이유식용품,,50000486,"15,100",599
50000481,출산/육아,이유식용품,연습용젓가락,,50000481,"53,892",1841
50000479,출산/육아,이유식용품,유아스푼/포크,,50000479,"127,577",4967
50000478,출산/육아,이유식용품,유아식기,,50000478,"111,877",10622
50000477,출산/육아,이유식용품,유아컵,,50000477,"102,192",13547
50000483,출산/육아,이유식용품,조리기,,50000483,"3,516",158
50000482,출산/육아,이유식용품,턱받이,,50000482,"46,964",10192
50000218,출산/육아,인형,기타인형,,50000218,"93,965",25107
50000344,출산/육아,인형,봉제인형,,50000344,"509,781",254446
50000217,출산/육아,인형,캐릭터/패션인형,,50000217,"362,211",124330
50000501,출산/육아,임부복,레깅스,,50000501,"25,797",9452
50000496,출산/육아,임부복,바지,,50000496,"30,387",17982
50000487,출산/육아,임부복,수유복,,50000487,"27,513",12100
50000499,출산/육아,임부복,스커트,,50000499,"6,125",3279
50000500,출산/육아,임부복,스타킹,,50000500,"6,218",1799
50000488,출산/육아,임부복,원피스,,50000488,"131,501",74044
50004030,출산/육아,임부복,임부속옷,수유브라,50004030,"33,035",6843
50004032,출산/육아,임부복,임부속옷,임부내복,50004032,"5,687",1339
50004033,출산/육아,임부복,임부속옷,임부러닝,50004033,"5,393",1711
50004031,출산/육아,임부복,임부속옷,임부팬티,50004031,"17,704",2247
50004034,출산/육아,임부복,임부속옷,임산부복대,50004034,"13,928",3711
50000502,출산/육아,임부복,임부용수영복,,50000502,"10,394",8651
50000497,출산/육아,임부복,청바지,,50000497,"11,664",9468
50000498,출산/육아,임부복,트레이닝복/요가복,,50000498,"13,372",7249
50000277,출산/육아,임산부용품,기타임산부용품,,50000277,"13,774",3539
50006841,출산/육아,임산부용품,모유수유차,,50006841,743,205
50000503,출산/육아,임산부용품,산모방석,,50000503,"4,614",1584
50000276,출산/육아,임산부용품,임산부바디필로우,,50000276,"9,409",6419
50000508,출산/육아,임산부용품,임산부보호대,,50000508,"6,253",305
50000507,출산/육아,임산부용품,임산부화장품,,50000507,"9,168",2254
50000505,출산/육아,임산부용품,전자파차단앞치마,,50000505,"1,230",1026
50004035,출산/육아,임산부용품,태교용품,태교용구,50004035,"1,061",526
50004036,출산/육아,임산부용품,태교용품,태교음반/DVD,50004036,"1,085",18
50000518,출산/육아,출산/돌기념품,기저귀케이크,,50000518,"2,394",227
50000524,출산/육아,출산/돌기념품,기타출산/돌기념품,,50000524,"11,444",5128
50006997,출산/육아,출산/돌기념품,돌잔치용품,답례품,50006997,"24,719",613
50006995,출산/육아,출산/돌기념품,돌잔치용품,돌잔치소품,50006995,"23,897",3903
50006994,출산/육아,출산/돌기념품,돌잔치용품,상대여,50006994,"4,853",322
50006996,출산/육아,출산/돌기념품,돌잔치용품,행사용스티커,50006996,"7,583",928
50000522,출산/육아,출산/돌기념품,성장앨범/액자,,50000522,"5,444",949
50006989,출산/육아,출산/돌기념품,성장카드,,50006989,982,719
50006992,출산/육아,출산/돌기념품,셀프촬영,촬영소품,50006992,"5,369",3239
50006991,출산/육아,출산/돌기념품,셀프촬영,촬영의상,50006991,"1,013",442
50000520,출산/육아,출산/돌기념품,손발도장,,50000520,"1,375",147
50006988,출산/육아,출산/돌기념품,유치보관함,,50006988,"2,606",873
50000521,출산/육아,출산/돌기념품,탯줄도장,,50000521,"1,417",92
50000519,출산/육아,출산/돌기념품,탯줄보관함,,50000519,643,170
50005408,출산/육아,카시트,바구니형,,50005408,"1,094",139
50005410,출산/육아,카시트,분리형,,50005410,"3,447",186
50005409,출산/육아,카시트,일체형,,50005409,"9,431",1875
50003880,출산/육아,카시트,카시트용품,차량안전벨트,50003880,"20,091",9924
50003879,출산/육아,카시트,카시트용품,카시트기타용품,50003879,"13,699",6966
50003877,출산/육아,카시트,카시트용품,햇빛가리개,50003877,"3,491",503
50000846,패션의류,남성언더웨어/잠옷,러닝,,50000846,"188,829",11157
50000847,패션의류,남성언더웨어/잠옷,러닝팬티세트,,50000847,"25,778",4904
50003804,패션의류,남성언더웨어/잠옷,보정속옷,보정상의,50003804,"35,921",5816
50003805,패션의류,남성언더웨어/잠옷,보정속옷,보정하의,50003805,"7,336",845
50003807,패션의류,남성언더웨어/잠옷,보정속옷,복대,50003807,"10,778",3119
50003808,패션의류,남성언더웨어/잠옷,시즌성내의,내복,50003808,"109,882",19389
50003810,패션의류,남성언더웨어/잠옷,시즌성내의,모시메리,50003810,"5,182",2361
50000848,패션의류,남성언더웨어/잠옷,잠옷/홈웨어,,50000848,"599,723",198513
50000845,패션의류,남성언더웨어/잠옷,팬티,,50000845,"885,324",121436
50000831,패션의류,남성의류,니트/스웨터,,50000831,"1,629,402",722158
50000844,패션의류,남성의류,레인코트,,50000844,"171,806",69560
50000836,패션의류,남성의류,바지,,50000836,"4,210,774",1814940
50000833,패션의류,남성의류,셔츠/남방,,50000833,"3,128,635",1237890
50000843,패션의류,남성의류,유니폼/단체복,,50000843,"308,953",129354
50000838,패션의류,남성의류,재킷,,50000838,"2,705,958",1332584
50000837,패션의류,남성의류,점퍼,,50000837,"1,397,631",521770
50008960,패션의류,남성의류,점프슈트,,50008960,"37,900",35141
50000840,패션의류,남성의류,정장세트,,50000840,"308,866",144668
50000834,패션의류,남성의류,조끼,,50000834,"471,096",226607
50000835,패션의류,남성의류,청바지,,50000835,"1,465,721",585393
50000832,패션의류,남성의류,카디건,,50000832,"450,600",177206
50006328,패션의류,남성의류,코디세트,,50006328,"48,709",36513
50000839,패션의류,남성의류,코트,,50000839,"478,211",261004
50000841,패션의류,남성의류,트레이닝복,,50000841,"1,888,226",548531
50000830,패션의류,남성의류,티셔츠,,50000830,"8,729,542",3528166
50000842,패션의류,남성의류,한복,,50000842,"29,946",16674
50000828,패션의류,여성언더웨어/잠옷,러닝/캐미솔,,50000828,"549,565",120038
50003627,패션의류,여성언더웨어/잠옷,보정속옷,거들,50003627,"156,269",20850
50003631,패션의류,여성언더웨어/잠옷,보정속옷,기타보정속옷,50003631,"76,140",23096
50003624,패션의류,여성언더웨어/잠옷,보정속옷,니퍼/복대,50003624,"45,094",8891
50003630,패션의류,여성언더웨어/잠옷,보정속옷,보정속옷세트,50003630,"22,308",9535
50003626,패션의류,여성언더웨어/잠옷,보정속옷,올인원/바디쉐이퍼,50003626,"95,521",19736
50003625,패션의류,여성언더웨어/잠옷,보정속옷,코르셋,50003625,"34,897",22130
50000823,패션의류,여성언더웨어/잠옷,브라,,50000823,"1,211,776",262128
50000825,패션의류,여성언더웨어/잠옷,브라팬티세트,,50000825,"733,247",57850
50000829,패션의류,여성언더웨어/잠옷,속치마/속바지,,50000829,"187,893",19695
50000827,패션의류,여성언더웨어/잠옷,슬립,,50000827,"178,064",80737
50003632,패션의류,여성언더웨어/잠옷,시즌성내의,내복,50003632,"114,128",12639
50003635,패션의류,여성언더웨어/잠옷,시즌성내의,모시메리,50003635,"2,634",538
50003634,패션의류,여성언더웨어/잠옷,시즌성내의,힙워머,50003634,"1,443",496
50003636,패션의류,여성언더웨어/잠옷,언더웨어소품,가터벨트,50003636,"16,178",13544
50003816,패션의류,여성언더웨어/잠옷,언더웨어소품,기타언더웨어소품,50003816,"51,742",8216
50003639,패션의류,여성언더웨어/잠옷,언더웨어소품,땀패드,50003639,"17,373",3118
